378.906250, -367.431641, 488.281250
332.031250, -328.857422, 438.964844
669.433594, -587.646484, 333.984375
514.160156, -497.802734, 505.371094
554.199219, -595.458984, 409.667969
537.597656, -641.357422, 620.117188
516.601562, -535.888672, 876.464844
332.519531, -721.435547, 1026.855469
333.496094, -650.146484, 1359.375000
62.500000, -595.458984, 1475.585938
-488.525391, -444.091797, 1397.460938
-435.791016, -246.826172, 1273.437500
-321.044922, -129.638672, 1520.019531
-,-,-
122.070312, -300.537109, 812.988281
203.613281, -335.693359, 680.664062
168.457031, -291.748047, 834.960938
344.726562, -303.466797, 1086.914062
393.554688, -314.208984, 1236.328125
240.234375, -272.216797, 1270.507812
59.082031, -131.591797, 1395.996094
-305.419922, -72.998047, 1487.304688
-472.412109, -30.029297, 1684.570312
-376.708984, 19.531250, 1627.929688
-272.705078, 99.609375, 1337.890625
-365.966797, 149.414062, 1083.496094
-473.876953, 232.421875, 1089.355469
-543.212891, 187.500000, 970.703125
-581.298828, 168.945312, 888.183594
-453.369141, 54.687500, 740.722656
-358.642578, 63.476562, 724.609375
-199.462891, 10.742188, 593.750000
50.781250, -70.068359, 549.804688
62.500000, -168.701172, 394.042969
31.250000, -262.451172, 337.890625
266.601562, -362.060547, 339.843750
153.808594, -432.373047, 448.242188
295.410156, -505.615234, 443.359375
246.093750, -441.162109, 516.601562
293.457031, -604.248047, 496.093750
465.820312, -541.748047, 683.593750
505.371094, -601.318359, 599.609375
661.621094, -638.427734, 691.894531
529.785156, -491.455078, 750.976562
757.324219, -687.255859, 800.781250
465.820312, -625.732422, 794.921875
423.828125, -596.435547, 641.601562
220.214844, -577.880859, 997.558594
20.019531, -528.076172, 1408.203125
-370.361328, -456.787109, 1436.035156
-391.845703, -293.701172, 1407.226562
-36.376953, -193.115234, 1310.058594
-,-,-
225.585938, -257.568359, 620.117188
477.050781, -277.099609, 839.843750
497.070312, -298.583984, 1001.464844
469.726562, -406.005859, 1105.957031
386.718750, -204.345703, 1964.355469
-64.697266, -87.646484, 1999.755859
-566.650391, 111.328125, 1984.863281
-482.177734, 188.476562, 1509.765625
-408.935547, 259.765625, 1349.609375
-441.162109, 311.523438, 1121.093750
-489.990234, 266.601562, 838.867188
-675.537109, 238.769531, 724.609375
-573.486328, 184.082031, 635.253906
-548.095703, 168.945312, 567.871094
-255.615234, 84.960938, 508.789062
-172.607422, -28.076172, 584.960938
63.476562, -80.810547, 333.984375
167.480469, -160.888672, 422.851562
259.765625, -301.513672, 421.875000
397.949219, -318.115234, 437.011719
478.027344, -472.412109, 509.765625
420.410156, -304.931641, 485.351562
670.410156, -575.927734, 372.070312
583.984375, -471.435547, 742.675781
545.898438, -456.787109, 776.367188
622.070312, -631.591797, 612.792969
444.335938, -600.341797, 863.281250
601.562500, -745.849609, 814.453125
384.765625, -612.060547, 766.601562
111.328125, -635.498047, 974.609375
-205.322266, -552.978516, 1322.265625
-293.701172, -446.044922, 1264.160156
-294.189453, -284.912109, 1455.078125
-206.298828, -115.966797, 1542.480469
-,-,-
315.917969, -358.154297, 834.960938
253.417969, -341.552734, 771.484375
304.687500, -340.576172, 626.953125
718.750000, -26.123047, 461.425781
930.175781, 112.304688, 596.679688
820.312500, -76.904297, 937.011719
591.796875, -387.451172, 1286.621094
170.898438, -671.630859, 1583.496094
-143.310547, -871.826172, 1762.207031
-396.240234, -842.529297, 1642.578125
-573.974609, -676.025391, 1434.570312
-742.919922, -565.185547, 1276.367188
-789.306641, -498.779297, 1160.156250
-815.185547, -398.193359, 1022.949219
-594.482422, -136.474609, 940.429688
-622.802734, -178.466797, 740.722656
-299.560547, 111.328125, 668.945312
46.875000, 147.460938, 464.843750
28.808594, 61.035156, 323.242188
383.300781, 143.554688, 340.820312
485.351562, 4.882812, 333.007812
401.855469, -190.185547, 435.058594
785.156250, -97.412109, 358.398438
678.710938, -144.287109, 436.035156
992.187500, -297.607422, 539.062500
980.468750, -269.287109, 580.566406
726.562500, -666.748047, 676.269531
854.492188, -576.904297, 587.402344
399.902344, -1000.732422, 914.550781
5.371094, -1277.099609, 1125.000000
-291.748047, -1171.142578, 884.765625
-354.736328, -1021.240234, 1323.730469
-481.201172, -845.458984, 1318.359375
-,-,-
-21.728516, -555.419922, 630.371094
70.312500, -472.412109, 700.683594
99.121094, -479.248047, 673.828125
257.324219, -434.326172, 671.875000
506.347656, -282.958984, 690.429688
535.644531, -307.861328, 827.148438
194.335938, -572.998047, 979.980469
-222.412109, -855.224609, 1133.300781
-622.802734, -907.958984, 1164.062500
-1115.966797, -1114.990234, 1226.562500
-1075.927734, -1092.529297, 1271.484375
-1142.333984, -941.162109, 1364.257812
-917.236328, -417.724609, 1120.117188
-835.693359, -238.037109, 1106.933594
-863.525391, -138.427734, 873.535156
-613.525391, -45.654297, 857.421875
